,taxon_oid,file_name,file_id_list
26,3300031858,Table_8_-_3300031858.taxonomic_composition.txt,5c011bef46d1e61e989ea1f0
2,3300031861,Table_8_-_3300031861.taxonomic_composition.txt,5c0132da46d1e61e989ea36d
33,3300031864,Table_8_-_3300031864.taxonomic_composition.txt,5c01407046d1e61e989ea3a6
54,3300031865,Table_8_-_3300031865.taxonomic_composition.txt,5c0143c246d1e61e989ea3b9
15,3300031867,Table_8_-_3300031867.taxonomic_composition.txt,5c015fc246d1e61e989ea3df
27,3300031875,Table_8_-_3300031875.taxonomic_composition.txt,5c016f2c46d1e61e989ea49f
38,3300031878,Table_8_-_3300031878.taxonomic_composition.txt,5c017f0b46d1e61e989ea4e6
45,3300031884,Table_8_-_3300031884.taxonomic_composition.txt,5c01ac9846d1e61e989ea562
33,3300031886,Table_8_-_3300031886.taxonomic_composition.txt,5c01c9fd46d1e61e989ea5f2
7,3300031892,Table_8_-_3300031892.taxonomic_composition.txt,5c02033e46d1e61e989ea71d
15,3300031901,Table_8_-_3300031901.taxonomic_composition.txt,5c0a5aaa46d1e64a530fa6ce
18,3300031902,Table_8_-_3300031902.taxonomic_composition.txt,5c03818546d1e61e989eb2bf
18,3300031903,Table_8_-_3300031903.taxonomic_composition.txt,5c02817246d1e61e989eab3f
15,3300031908,Table_8_-_3300031908.taxonomic_composition.txt,5c02aec346d1e61e989eaefa
2,3300031911,Table_8_-_3300031911.taxonomic_composition.txt,5c03024646d1e61e989eb26c
3,3300031913,Table_8_-_3300031913.taxonomic_composition.txt,5c03322046d1e61e989eb296
0,3300031918,Table_8_-_3300031918.taxonomic_composition.txt,5c03c29b46d1e61e989eb35d
47,3300031918,Table_8_-_3300030342.taxonomic_composition.txt,5bc5ea9146d1e64cf8da8cb0
10,3300031940,Table_8_-_3300031940.taxonomic_composition.txt,5c0448f846d1e64a530f6137
20,3300031943,Table_8_-_3300031943.taxonomic_composition.txt,5c04884246d1e64a530f6174
25,3300031944,Table_8_-_3300031944.taxonomic_composition.txt,5c049b2646d1e64a530f6187
20,3300031948,Table_8_-_3300031948.taxonomic_composition.txt,5c04e53746d1e64a530f61d4
26,3300031950,Table_8_-_3300031950.taxonomic_composition.txt,5c050f4646d1e64a530f6227
27,3300031958,Table_8_-_3300031958.taxonomic_composition.txt,5c056efa46d1e64a530f62ef
35,3300031962,Table_8_-_3300031962.taxonomic_composition.txt,5c05a77046d1e64a530f6595
0,3300031964,Table_8_-_3300031964.taxonomic_composition.txt,5c05d93b46d1e64a530f6c77
22,3300031966,Table_8_-_3300031966.taxonomic_composition.txt,5c06184146d1e64a530f6ccd
3,3300031980,Table_8_-_3300031980.taxonomic_composition.txt,5c06323846d1e64a530f6ef4
22,3300031992,Table_8_-_3300031992.taxonomic_composition.txt,5c0666e046d1e64a530f7048
3,3300031993,Table_8_-_3300031993.taxonomic_composition.txt,5c0687e946d1e64a530f70cb
37,3300031994,Table_8_-_3300031994.taxonomic_composition.txt,5c06a3f246d1e64a530f70ec
27,3300031995,Table_8_-_3300031995.taxonomic_composition.txt,5c06d8c246d1e64a530f7227
6,3300031998,Table_8_-_3300031998.taxonomic_composition.txt,5c074b3e46d1e64a530f87af
40,3300032000,Table_8_-_3300032000.taxonomic_composition.txt,5c07818a46d1e64a530f87f6
28,3300032002,Table_8_-_3300032002.taxonomic_composition.txt,5c07f08946d1e64a530f8857
5,3300032003,Table_8_-_3300032003.taxonomic_composition.txt,5c07fdd046d1e64a530f8887
32,3300032004,Table_8_-_3300032004.taxonomic_composition.txt,5c08267c46d1e64a530f889f
40,3300032005,Table_8_-_3300032005.taxonomic_composition.txt,5c0851e546d1e64a530f88fc
18,3300032006,Table_8_-_3300032006.taxonomic_composition.txt,5c086d3046d1e64a530f8ab1
19,3300032011,Table_8_-_3300032011.taxonomic_composition.txt,5c08c24a46d1e64a530f8d3a
32,3300032012,Table_8_-_3300032012.taxonomic_composition.txt,5c08dccd46d1e64a530f8d67
36,3300032013,Table_8_-_3300032013.taxonomic_composition.txt,5c08f60c46d1e64a530f8d92
10,3300032017,Table_8_-_3300032017.taxonomic_composition.txt,5c0906ce46d1e64a530f8df6
5,3300032019,Table_8_-_3300032019.taxonomic_composition.txt,5c091cc746d1e64a530f8e30
1,3300032029,Table_8_-_3300032029.taxonomic_composition.txt,5c0942c246d1e64a530f8f2f
23,3300032030,Table_8_-_3300032030.taxonomic_composition.txt,5c095c0846d1e64a530f8f4d
42,3300032032,Table_8_-_3300032032.taxonomic_composition.txt,5c097b0c46d1e64a530f909d
16,3300032033,Table_8_-_3300032033.taxonomic_composition.txt,5c097e4246d1e64a530f9192
42,3300032034,Table_8_-_3300032034.taxonomic_composition.txt,5c09814846d1e64a530f9223
4,3300032045,Table_8_-_3300032045.taxonomic_composition.txt,5c09e96046d1e64a530fa309
42,3300032047,Table_8_-_3300032047.taxonomic_composition.txt,5c0a11fe46d1e64a530fa355
19,3300032048,Table_8_-_3300032048.taxonomic_composition.txt,5c0a234846d1e64a530fa368
20,3300032049,Table_8_-_3300032049.taxonomic_composition.txt,5c0a281b46d1e64a530fa37b
20,3300032056,Table_8_-_3300032056.taxonomic_composition.txt,5c0a95f846d1e64a530fa740
23,3300032057,Table_8_-_3300032057.taxonomic_composition.txt,5c0a993746d1e64a530fa753
66,3300032058,Table_8_-_3300032058.taxonomic_composition.txt,5c0a9d2646d1e64a530fa766
21,3300032061,Table_8_-_3300032061.taxonomic_composition.txt,5c0ac75546d1e64a530fa7ee
20,3300032062,Table_8_-_3300032062.taxonomic_composition.txt,5c0acddd46d1e64a530fa801
16,3300032073,Table_8_-_3300032073.taxonomic_composition.txt,5c0b575846d1e64a530fa9d8
20,3300032075,Table_8_-_3300032075.taxonomic_composition.txt,5c0ba3bc46d1e64a530fa9ff
19,3300032080,Table_8_-_3300032080.taxonomic_composition.txt,5c0be22b46d1e64a530faa5e
21,3300032088,Table_8_-_3300032088.taxonomic_composition.txt,5c0c045046d1e64a530faaf8
19,3300032117,Table_8_-_3300032117.taxonomic_composition.txt,5c0cb35146d1e64a530fafb8
34,3300032122,Table_8_-_3300032122.taxonomic_composition.txt,5c0ce08446d1e64a530fb0b0
36,3300032126,Table_8_-_3300032126.taxonomic_composition.txt,5c0e33ee46d1e64a530fb14f
4,3300032130,Table_8_-_3300032130.taxonomic_composition.txt,5c0e450346d1e64a530fb19b
3,3300032132,Table_8_-_3300032132.taxonomic_composition.txt,5c0e4dab46d1e64a530fb1c0
37,3300032134,Table_8_-_3300032134.taxonomic_composition.txt,5c0e591546d1e64a530fb1e6
4,3300032136,Table_8_-_3300032136.taxonomic_composition.txt,5c0e789d46d1e64a530fb20c
49,3300032138,Table_8_-_3300032138.taxonomic_composition.txt,5c0e83a446d1e64a530fb232
18,3300032144,Table_8_-_3300032144.taxonomic_composition.txt,5c0ebe7e46d1e64a530fb2e0
38,3300032157,Table_8_-_3300032157.taxonomic_composition.txt,5c0f123646d1e64a530fb3fc
19,3300032167,Table_8_-_3300032167.taxonomic_composition.txt,5c114d0946d1e64a530fb87e
27,3300032174,Table_8_-_3300032174.taxonomic_composition.txt,5c1884d046d1e6422dc41858
16,3300032179,Table_8_-_3300032179.taxonomic_composition.txt,5c19494446d1e6422dc4206e
8,3300032180,Table_8_-_3300032180.taxonomic_composition.txt,5c36e5c146d1e6422dc4f3d3
15,3300032205,Table_8_-_3300032205.taxonomic_composition.txt,5c1a417d46d1e6422dc427fa
24,3300032211,Table_8_-_3300032211.taxonomic_composition.txt,5c48a8e146d1e60f5f3708b5
30,3300032212,Table_8_-_3300032212.taxonomic_composition.txt,5c2f1dbe46d1e6422dc49255
38,3300032231,Table_8_-_3300032231.taxonomic_composition.txt,5c22fe8246d1e6422dc47229
11,3300032251,Table_8_-_3300032251.taxonomic_composition.txt,5c23733946d1e6422dc473a5
43,3300032252,Table_8_-_3300032252.taxonomic_composition.txt,5c237cc946d1e6422dc473b8
43,3300032253,Table_8_-_3300032253.taxonomic_composition.txt,5c23800646d1e6422dc473cb
20,3300032254,Table_8_-_3300032254.taxonomic_composition.txt,5c23836246d1e6422dc473de
10,3300032255,Table_8_-_3300032255.taxonomic_composition.txt,5c23870946d1e6422dc473f1
3,3300032257,Table_8_-_3300032257.taxonomic_composition.txt,5c23ac6846d1e6422dc47417
39,3300032258,Table_8_-_3300032258.taxonomic_composition.txt,5c23c62746d1e6422dc474a1
46,3300032259,Table_8_-_3300032259.taxonomic_composition.txt,5c23da2946d1e6422dc474b4
19,3300032260,Table_8_-_3300032260.taxonomic_composition.txt,5c23ef8746d1e6422dc474c7
6,3300032262,Table_8_-_3300032262.taxonomic_composition.txt,5c24426646d1e6422dc474ed
27,3300032263,Table_8_-_3300032263.taxonomic_composition.txt,5c24514846d1e6422dc47500
5,3300032272,Table_8_-_3300032272.taxonomic_composition.txt,5c2499d046d1e6422dc477bd
11,3300032273,Table_8_-_3300032273.taxonomic_composition.txt,5c24a66b46d1e6422dc477d0
5,3300032274,Table_8_-_3300032274.taxonomic_composition.txt,5c24aba846d1e6422dc477e3
4,3300032276,Table_8_-_3300032276.taxonomic_composition.txt,5c24d27646d1e6422dc47809
29,3300032277,Table_8_-_3300032277.taxonomic_composition.txt,5c2f29c946d1e6422dc4926a
22,3300032278,Table_8_-_3300032278.taxonomic_composition.txt,5c3e78cf46d1e66b9ba8ba72
57,3300032356,Table_8_-_3300032356.taxonomic_composition.txt,5c3407f846d1e6422dc4eade
35,3300032360,Table_8_-_3300032360.taxonomic_composition.txt,5c342adc46d1e6422dc4eb42
25,3300032373,Table_8_-_3300032373.taxonomic_composition.txt,5c34d8fd46d1e6422dc4ee92
29,3300032420,Table_8_-_3300032420.taxonomic_composition.txt,5c370a4346d1e6422dc4f53d
6,3300032421,Table_8_-_3300032421.taxonomic_composition.txt,5c37142746d1e6422dc4f550
23,3300032431,Table_8_-_3300032431.taxonomic_composition.txt,5c3727eb46d1e6422dc4f64d
49,3300032456,Table_8_-_3300032456.taxonomic_composition.txt,5c3753de46d1e6422dc4fa5a
24,3300032560,Table_8_-_3300032560.taxonomic_composition.txt,5c3f226646d1e66b9ba8be39
20,3300032561,Table_8_-_3300032561.taxonomic_composition.txt,5c3f27f546d1e66b9ba8be5f
49,3300032562,Table_8_-_3300032562.taxonomic_composition.txt,5c3f2f2e46d1e66b9ba8be9d
25,3300032579,Table_8_-_3300032579.taxonomic_composition.txt,5c3f356f46d1e66b9ba8bec2
46,3300032605,Table_8_-_3300032605.taxonomic_composition.txt,5c3f4d0e46d1e66b9ba8bf7d
45,3300032665,Table_8_-_3300032665.taxonomic_composition.txt,5c3f6b9b46d1e66b9ba8c037
6,3300032668,Table_8_-_3300032668.taxonomic_composition.txt,5c3f713e46d1e66b9ba8c05e
39,3300032675,Table_8_-_3300032675.taxonomic_composition.txt,5c3f770f46d1e66b9ba8c264
43,3300032676,Table_8_-_3300032676.taxonomic_composition.txt,5c48e0e646d1e60f5f370ff0
5,3300032677,Table_8_-_3300032677.taxonomic_composition.txt,5c3f809746d1e66b9ba8c4af
6,3300032722,Table_8_-_3300032722.taxonomic_composition.txt,5c3f935b46d1e66b9ba8c6b6
19,3300032753,Table_8_-_3300032753.taxonomic_composition.txt,5c3f91c946d1e66b9ba8c6a3
11,3300032770,Table_8_-_3300032770.taxonomic_composition.txt,5c48e66346d1e60f5f371016
35,3300032782,Table_8_-_3300032782.taxonomic_composition.txt,5c49017a46d1e60f5f371051
41,3300032783,Table_8_-_3300032783.taxonomic_composition.txt,5c4923d346d1e60f5f3710f6
36,3300032805,Table_8_-_3300032805.taxonomic_composition.txt,5c45152146d1e66b9ba8d216
10,3300032820,Table_8_-_3300032820.taxonomic_composition.txt,5c454f5b46d1e66b9ba8d28b
12,3300032828,Table_8_-_3300032828.taxonomic_composition.txt,5c457e9a46d1e66b9ba8d349
35,3300032829,Table_8_-_3300032829.taxonomic_composition.txt,5c48bb0e46d1e60f5f370eb5
36,3300032892,Table_8_-_3300032892.taxonomic_composition.txt,5c44f6e246d1e66b9ba8d201
27,3300032893,Table_8_-_3300032893.taxonomic_composition.txt,5c451e3746d1e66b9ba8d251
22,3300032895,Table_8_-_3300032895.taxonomic_composition.txt,5c45411846d1e66b9ba8d278
20,3300032896,Table_8_-_3300032896.taxonomic_composition.txt,5c45589f46d1e66b9ba8d323
31,3300032897,Table_8_-_3300032897.taxonomic_composition.txt,5c457b8246d1e66b9ba8d336
31,3300032898,Table_8_-_3300032898.taxonomic_composition.txt,5c4594f946d1e66b9ba8d35c
6,3300032954,Table_8_-_3300032954.taxonomic_composition.txt,5c48fa2d46d1e60f5f37103c
9,3300032955,Table_8_-_3300032955.taxonomic_composition.txt,5c49167d46d1e60f5f371083
31,3300033004,Table_8_-_3300033004.taxonomic_composition.txt,5c49051c46d1e60f5f371064
37,3300033134,Table_8_-_3300033134.taxonomic_composition.txt,5c53e67746d1e60f5f3782cf
36,3300033158,Table_8_-_3300033158.taxonomic_composition.txt,5c59bf8d46d1e60f5f37d5c2
3,3300033161,Table_8_-_3300033161.taxonomic_composition.txt,5c5983b946d1e60f5f37d323
40,3300033162,Table_8_-_3300033162.taxonomic_composition.txt,5c59658946d1e60f5f37d092
52,3300033163,Table_8_-_3300033163.taxonomic_composition.txt,5c596d5d46d1e60f5f37d0f1
23,3300033164,Table_8_-_3300033164.taxonomic_composition.txt,5c598dac46d1e60f5f37d3c4
24,3300033165,Table_8_-_3300033165.taxonomic_composition.txt,5c5970be46d1e60f5f37d117
37,3300033166,Table_8_-_3300033166.taxonomic_composition.txt,5c5980a446d1e60f5f37d2aa
24,3300033167,Table_8_-_3300033167.taxonomic_composition.txt,5c59694446d1e60f5f37d0b8
33,3300033169,Table_8_-_3300033169.taxonomic_composition.txt,5c59754046d1e60f5f37d13d
4,3300033170,Table_8_-_3300033170.taxonomic_composition.txt,5c588d7a46d1e60f5f37cb3e
29,3300033171,Table_8_-_3300033171.taxonomic_composition.txt,5c5987cd46d1e60f5f37d37a
60,3300033172,Table_8_-_3300033172.taxonomic_composition.txt,5c59799846d1e60f5f37d1c9
36,3300033173,Table_8_-_3300033173.taxonomic_composition.txt,5c598c9246d1e60f5f37d3b1
5,3300033174,Table_8_-_3300033174.taxonomic_composition.txt,5c59733846d1e60f5f37d12a
47,3300033175,Table_8_-_3300033175.taxonomic_composition.txt,5c596ce746d1e60f5f37d0de
5,3300033176,Table_8_-_3300033176.taxonomic_composition.txt,5c597e1646d1e60f5f37d264
22,3300033177,Table_8_-_3300033177.taxonomic_composition.txt,5c59c56c46d1e60f5f37d5d5
53,3300033178,Table_8_-_3300033178.taxonomic_composition.txt,5c59c97446d1e60f5f37d5e8
40,3300033291,Table_8_-_3300033291.taxonomic_composition.txt,5c5a873246d1e60f5f37da65
31,3300033402,Table_8_-_3300033402.taxonomic_composition.txt,5c5cfd0046d1e60f5f37ee4b
16,3300033405,Table_8_-_3300033405.taxonomic_composition.txt,5c61eef446d1e60f5f381524
26,3300033412,Table_8_-_3300033412.taxonomic_composition.txt,5c65639746d1e60f5f38b5d9
22,3300033428,Table_8_-_3300033428.taxonomic_composition.txt,5c63cf7d46d1e60f5f38207e
4,3300033429,Table_8_-_3300033429.taxonomic_composition.txt,5c62a55346d1e60f5f381868
12,3300033432,Table_8_-_3300033432.taxonomic_composition.txt,5c62a85646d1e60f5f38187d
6,3300033433,Table_8_-_3300033433.taxonomic_composition.txt,5c65cd2146d1e60f5f39136e
34,3300033446,Table_8_-_3300035395.taxonomic_composition.txt,5d246b64ee2d26b76f046aa1
60,3300033446,Table_8_-_3300033446.taxonomic_composition.txt,5c62b2b446d1e60f5f3818dd
56,3300033463,Table_8_-_3300033463.taxonomic_composition.txt,5c727d9d46d1e60f5f442ed7
29,3300033475,Table_8_-_3300033475.taxonomic_composition.txt,5c643abc46d1e60f5f3821a9
88,3300033494,Table_8_-_3300033494.taxonomic_composition.txt,5c66782246d1e60f5f3a1139
92,3300033494,Table_8_-_3300035394.taxonomic_composition.txt,5d246d56ee2d26b76f046bea
21,3300033500,Table_8_-_3300033500.taxonomic_composition.txt,5c667afd46d1e60f5f3a115d
15,3300033501,Table_8_-_3300033501.taxonomic_composition.txt,5c6516f746d1e60f5f38b455
32,3300033502,Table_8_-_3300033502.taxonomic_composition.txt,5c651a4546d1e60f5f38b468
7,3300033550,Table_8_-_3300033550.taxonomic_composition.txt,5c6b5c4a46d1e60f5f40fce8
21,3300033551,Table_8_-_3300033551.taxonomic_composition.txt,5c72d30946d1e60f5f442fdb
31,3300033561,Table_8_-_3300033561.taxonomic_composition.txt,5c72553046d1e60f5f442e8c
6,3300033755,Table_8_-_3300033755.taxonomic_composition.txt,5cf24566ee2d26b76f01f3a6
47,3300033758,Table_8_-_3300033758.taxonomic_composition.txt,5cf21cceee2d26b76f01f276
46,3300033759,Table_8_-_3300033759.taxonomic_composition.txt,5cf218c0ee2d26b76f01f233
57,3300033760,Table_8_-_3300033760.taxonomic_composition.txt,5cf214a1ee2d26b76f01f1f8
61,3300033803,Table_8_-_3300033803.taxonomic_composition.txt,5c9e320e46d1e619fc0fa317
47,3300033804,Table_8_-_3300033804.taxonomic_composition.txt,5c9e37df46d1e619fc0fa353
58,3300033805,Table_8_-_3300033805.taxonomic_composition.txt,5c9e40a346d1e619fc0fa387
15,3300033806,Table_8_-_3300033806.taxonomic_composition.txt,5c9e485246d1e619fc0fa3df
34,3300033807,Table_8_-_3300033807.taxonomic_composition.txt,5c9e4e2946d1e619fc0fa443
42,3300033808,Table_8_-_3300033808.taxonomic_composition.txt,5ca166ad46d1e619fc0ff4c4
15,3300033809,Table_8_-_3300033809.taxonomic_composition.txt,5ca16ad646d1e619fc0ff4f8
59,3300033810,Table_8_-_3300033810.taxonomic_composition.txt,5ca16ee446d1e619fc0ff52c
61,3300033811,Table_8_-_3300033811.taxonomic_composition.txt,5ca175aa46d1e619fc0ff560
63,3300033812,Table_8_-_3300033812.taxonomic_composition.txt,5ca17b7d46d1e619fc0ff594
5,3300033813,Table_8_-_3300033813.taxonomic_composition.txt,5ca182bd46d1e619fc0ff5c8
72,3300033814,Table_8_-_3300033814.taxonomic_composition.txt,5ca18bd246d1e619fc0ff5fc
4,3300033815,Table_8_-_3300033815.taxonomic_composition.txt,5ca192a446d1e619fc0ff630
53,3300033816,Table_8_-_3300033816.taxonomic_composition.txt,5cf1a7deee2d26b76f01f0e5
62,3300033886,Table_8_-_3300033886.taxonomic_composition.txt,5c9d8d3846d1e619fc0f9fc9
34,3300033951,Table_8_-_3300033951.taxonomic_composition.txt,5cf70e4fee2d26b76f02221b
2,3300033977,Table_8_-_3300033977.taxonomic_composition.txt,5c9e29e746d1e619fc0fa1ad
15,3300033978,Table_8_-_3300033978.taxonomic_composition.txt,5ca1a0fc46d1e619fc0ff664
60,3300033979,Table_8_-_3300033979.taxonomic_composition.txt,5ca1affe46d1e619fc0ff6cc
41,3300033980,Table_8_-_3300033980.taxonomic_composition.txt,5cf19ad0ee2d26b76f01f067
33,3300033981,Table_8_-_3300033981.taxonomic_composition.txt,5cf18be5ee2d26b76f01ef8c
30,3300033982,Table_8_-_3300033982.taxonomic_composition.txt,5ca21b8346d1e619fc0ff9ea
27,3300033983,Table_8_-_3300033983.taxonomic_composition.txt,5ca2297646d1e619fc0ffa1f
15,3300033985,Table_8_-_3300033985.taxonomic_composition.txt,5cfc99bdee2d26b76f031b9a
3,3300033986,Table_8_-_3300033986.taxonomic_composition.txt,5cfc9698ee2d26b76f031b8e
2,3300033987,Table_8_-_3300033987.taxonomic_composition.txt,5cfc92c8ee2d26b76f031b75
4,3300033992,Table_8_-_3300033992.taxonomic_composition.txt,5ca259e446d1e619fc1002b9
4,3300033993,Table_8_-_3300033993.taxonomic_composition.txt,5ca266b446d1e619fc100409
61,3300033994,Table_8_-_3300033994.taxonomic_composition.txt,5ca272b846d1e619fc1006f5
7,3300033995,Table_8_-_3300033995.taxonomic_composition.txt,5cf643acee2d26b76f0217ce
0,3300033996,Table_8_-_3300033996.taxonomic_composition.txt,5cf1bb4eee2d26b76f01f0f1
1,3300033997,Table_8_-_3300033997.taxonomic_composition.txt,5cf5a0c2ee2d26b76f0206ad
2,3300033998,Table_8_-_3300033998.taxonomic_composition.txt,5cf59c89ee2d26b76f020612
38,3300033999,Table_8_-_3300033999.taxonomic_composition.txt,5cfc9cedee2d26b76f031bec
85,3300034012,Table_8_-_3300034012.taxonomic_composition.txt,5cf6facaee2d26b76f0221c1
81,3300034013,Table_8_-_3300034013.taxonomic_composition.txt,5cf6bfcbee2d26b76f021c7e
42,3300034018,Table_8_-_3300034018.taxonomic_composition.txt,5c9dbdcc46d1e619fc0fa039
60,3300034019,Table_8_-_3300034019.taxonomic_composition.txt,5c9debb246d1e619fc0fa08f
60,3300034020,Table_8_-_3300034020.taxonomic_composition.txt,5ca281d046d1e619fc100745
5,3300034021,Table_8_-_3300034021.taxonomic_composition.txt,5ca2921b46d1e619fc10077b
40,3300034022,Table_8_-_3300034022.taxonomic_composition.txt,5ca2a2c246d1e619fc1008aa
72,3300034023,Table_8_-_3300034023.taxonomic_composition.txt,5ca2b1fb46d1e619fc1008de
16,3300034050,Table_8_-_3300034050.taxonomic_composition.txt,5cf5e9cfee2d26b76f020ea2
3,3300034051,Table_8_-_3300034051.taxonomic_composition.txt,5cf5d986ee2d26b76f020dcc
30,3300034052,Table_8_-_3300034052.taxonomic_composition.txt,5ca3d08546d1e619fc101037
2,3300034053,Table_8_-_3300034053.taxonomic_composition.txt,5ca3bcac46d1e619fc100fb2
49,3300034054,Table_8_-_3300034054.taxonomic_composition.txt,5ca3b86946d1e619fc100f7d
6,3300034055,Table_8_-_3300034055.taxonomic_composition.txt,5ca3b40446d1e619fc100f49
43,3300034056,Table_8_-_3300034056.taxonomic_composition.txt,5ca3b04f46d1e619fc100eec
20,3300034060,Table_8_-_3300034060.taxonomic_composition.txt,5ca4213246d1e619fc10142f
87,3300034061,Table_8_-_3300034061.taxonomic_composition.txt,5ca4114f46d1e619fc101398
1,3300034062,Table_8_-_3300034062.taxonomic_composition.txt,5ca3f3dc46d1e619fc101161
6,3300034063,Table_8_-_3300034063.taxonomic_composition.txt,5ca3e1e546d1e619fc101078
7,3300034066,Table_8_-_3300034066.taxonomic_composition.txt,5ca355ff46d1e619fc100ccd
75,3300034071,Table_8_-_3300034071.taxonomic_composition.txt,5ca3356446d1e619fc100c99
45,3300034072,Table_8_-_3300034072.taxonomic_composition.txt,5ca31eba46d1e619fc100c63
64,3300034074,Table_8_-_3300034074.taxonomic_composition.txt,5ca3ac9446d1e619fc100ea4
43,3300034075,Table_8_-_3300034075.taxonomic_composition.txt,5ca3a86c46d1e619fc100e3f
29,3300034076,Table_8_-_3300034076.taxonomic_composition.txt,5ca39daf46d1e619fc100dc8
14,3300034077,Table_8_-_3300034077.taxonomic_composition.txt,5ca3996846d1e619fc100d72
64,3300034078,Table_8_-_3300034078.taxonomic_composition.txt,5ca4a33846d1e619fc10180c
62,3300034079,Table_8_-_3300034079.taxonomic_composition.txt,5ca395ce46d1e619fc100d37
58,3300034080,Table_8_-_3300034080.taxonomic_composition.txt,5ca390b046d1e619fc100d03
34,3300034081,Table_8_-_3300034081.taxonomic_composition.txt,5ca4a7d446d1e619fc101841
2,3300034083,Table_8_-_3300034083.taxonomic_composition.txt,5ca1a9ea46d1e619fc0ff698
17,3300034084,Table_8_-_3300034084.taxonomic_composition.txt,5ca498b646d1e619fc101794
1,3300034085,Table_8_-_3300034085.taxonomic_composition.txt,5ca25c5e46d1e619fc1002ed
13,3300034088,Table_8_-_3300034088.taxonomic_composition.txt,5cfa6540ee2d26b76f024de3
73,3300034089,Table_8_-_3300034089.taxonomic_composition.txt,5cfa5b75ee2d26b76f024d83
43,3300034090,Table_8_-_3300034090.taxonomic_composition.txt,5cfc904eee2d26b76f031b69
79,3300034091,Table_8_-_3300034091.taxonomic_composition.txt,5cfc7bb7ee2d26b76f031b37
86,3300034092,Table_8_-_3300034092.taxonomic_composition.txt,5cfc10faee2d26b76f031a38
55,3300034093,Table_8_-_3300034093.taxonomic_composition.txt,5cfbfffbee2d26b76f031a08
47,3300034094,Table_8_-_3300034094.taxonomic_composition.txt,5cfbf148ee2d26b76f0319ea
44,3300034096,Table_8_-_3300034096.taxonomic_composition.txt,5cfbc6d2ee2d26b76f0319a5
40,3300034099,Table_8_-_3300034099.taxonomic_composition.txt,5cfa963cee2d26b76f025060
16,3300034100,Table_8_-_3300034100.taxonomic_composition.txt,5cfa7442ee2d26b76f024f11
84,3300034101,Table_8_-_3300034101.taxonomic_composition.txt,5cfbb51eee2d26b76f03198a
2,3300034102,Table_8_-_3300034102.taxonomic_composition.txt,5cfb9e14ee2d26b76f03196a
20,3300034103,Table_8_-_3300034103.taxonomic_composition.txt,5cfb8959ee2d26b76f03191e
16,3300034104,Table_8_-_3300034104.taxonomic_composition.txt,5cfb71a9ee2d26b76f0318e9
38,3300034106,Table_8_-_3300034106.taxonomic_composition.txt,5ca6458946d1e619fc104062
75,3300034108,Table_8_-_3300034108.taxonomic_composition.txt,5cfb2757ee2d26b76f031829
36,3300034109,Table_8_-_3300034109.taxonomic_composition.txt,5cfb1a4dee2d26b76f030a7e
36,3300034110,Table_8_-_3300034110.taxonomic_composition.txt,5cfb0ba4ee2d26b76f02f547
2,3300034111,Table_8_-_3300034111.taxonomic_composition.txt,5cfafe2eee2d26b76f02e221
2,3300034112,Table_8_-_3300034112.taxonomic_composition.txt,5cfaef4dee2d26b76f02cd6d
69,3300034113,Table_8_-_3300034113.taxonomic_composition.txt,5cf99138ee2d26b76f0248fa
14,3300034114,Table_8_-_3300034114.taxonomic_composition.txt,5cf98a39ee2d26b76f0248ca
37,3300034115,Table_8_-_3300034115.taxonomic_composition.txt,5cfd6037ee2d26b76f032705
68,3300034116,Table_8_-_3300034116.taxonomic_composition.txt,5cfd56efee2d26b76f0326e7
51,3300034117,Table_8_-_3300034117.taxonomic_composition.txt,5cf9434dee2d26b76f0247b3
34,3300034118,Table_8_-_3300034118.taxonomic_composition.txt,5cf93504ee2d26b76f024788
70,3300034119,Table_8_-_3300034119.taxonomic_composition.txt,5cf920acee2d26b76f024757
14,3300034120,Table_8_-_3300034120.taxonomic_composition.txt,5cf90d41ee2d26b76f024734
33,3300034122,Table_8_-_3300034122.taxonomic_composition.txt,5cf8eafaee2d26b76f0246c6
12,3300034123,Table_8_-_3300034123.taxonomic_composition.txt,5cf8caf1ee2d26b76f024643
47,3300034124,Table_8_-_3300034124.taxonomic_composition.txt,5cf8b41fee2d26b76f0245ac
41,3300034125,Table_8_-_3300034125.taxonomic_composition.txt,5cf8a794ee2d26b76f024585
16,3300034126,Table_8_-_3300034126.taxonomic_composition.txt,5cf89be3ee2d26b76f024572
69,3300034127,Table_8_-_3300034127.taxonomic_composition.txt,5cf35a98ee2d26b76f01fe30
14,3300034128,Table_8_-_3300034128.taxonomic_composition.txt,5cf34f9dee2d26b76f01fe21
69,3300034129,Table_8_-_3300034129.taxonomic_composition.txt,5cf34525ee2d26b76f01fe15
69,3300034130,Table_8_-_3300034130.taxonomic_composition.txt,5cf33802ee2d26b76f01fdd1
0,3300034147,Table_8_-_3300034147.taxonomic_composition.txt,5cf9d0b6ee2d26b76f0249e5
1,3300034148,Table_8_-_3300034148.taxonomic_composition.txt,5cf9c438ee2d26b76f0249d9
43,3300034149,Table_8_-_3300034149.taxonomic_composition.txt,5cf9bac8ee2d26b76f0249b1
17,3300034150,Table_8_-_3300034150.taxonomic_composition.txt,5cf9a774ee2d26b76f02496c
40,3300034151,Table_8_-_3300034151.taxonomic_composition.txt,5cf99c53ee2d26b76f02492f
18,3300034155,Table_8_-_3300034155.taxonomic_composition.txt,5cf32f63ee2d26b76f01fd61
